filename,amendment,IS_name,IS_area
220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,GMP,"Homarine, 2H3",49555990.83383264
220715_Smp_GMP_Blk_A-wIS.mzML,GMP,"Homarine, 2H3",45052247.33132755
220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,GMP,"Homarine, 2H3",48863448.01708593
220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,GMP,"Homarine, 2H3",46555637.0186054
220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,GMP,"Homarine, 2H3",41711472.355963975
220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,GMP,"Homarine, 2H3",45903592.678263575
220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,GMP,"Homarine, 2H3",52232480.04308605
220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,GMP,"Homarine, 2H3",47086900.93844596
220715_Poo_TruePooGMP-wIS-Full_5.mzML,GMP,"Homarine, 2H3",49202961.359909475
220715_Poo_TruePooGMP-wIS-Half_5.mzML,GMP,"Homarine, 2H3",26192490.835064996
220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,GMP,"Homarine, 2H3",50651388.93782265
220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,GMP,"Homarine, 2H3",52459546.137604445
220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,GMP,"Homarine, 2H3",53502428.68883805
220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,GMP,"Homarine, 2H3",49103032.6749152
220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,GMP,"Homarine, 2H3",50559159.875292756
220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,GMP,"Homarine, 2H3",50937265.57224641
220729_Poo_TruePooArg-wIS-Full_1.mzML,Arg,"Homarine, 2H3",51371295.65231969
220729_Poo_TruePooArg-wIS-Half_1.mzML,Arg,"Homarine, 2H3",26207211.189429566
220729_Smp_Arg-Deep-Morn-T73-B-wIS.mzML,Arg,"Homarine, 2H3",52423552.40071135
220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,Arg,"Homarine, 2H3",54707260.71401702
220729_Smp_Arg-Deep-Eve-T73-A-wIS.mzML,Arg,"Homarine, 2H3",53264462.15549829
220729_Smp_Arg-Deep-Morn-T3-C-wIS.mzML,Arg,"Homarine, 2H3",54701040.21107528
220729_Smp_Arg-Deep-Morn-T73-C-wIS.mzML,Arg,"Homarine, 2H3",55052443.247623086
220729_Smp_Arg-Surf-Morn-T73-B-wIS.mzML,Arg,"Homarine, 2H3",54144483.73491067
220729_Smp_Arg-Deep-Eve-T10-B-wIS.mzML,Arg,"Homarine, 2H3",51000239.235395424
220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,Arg,"Homarine, 2H3",54573973.62616335
220729_Smp_Arg-Deep-Morn-T26-A-wIS.mzML,Arg,"Homarine, 2H3",52409641.89251248
220729_Smp_Arg-Deep-Eve-T3-B-wIS.mzML,Arg,"Homarine, 2H3",53040892.0558373
220729_Smp_Arg-Surf-Morn-T26-A-wIS.mzML,Arg,"Homarine, 2H3",54129262.40366498
220729_Smp_Arg-Surf-Eve-T26-A-wIS.mzML,Arg,"Homarine, 2H3",52926141.88725512
220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,Arg,"Homarine, 2H3",54517220.10496192
220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,Arg,"Homarine, 2H3",53640519.18166973
220729_Poo_TruePooArg-wIS-Full_2.mzML,Arg,"Homarine, 2H3",51010456.28582842
220729_Poo_TruePooArg-wIS-Half_2.mzML,Arg,"Homarine, 2H3",25321166.498917237
220729_Smp_Arg-Surf-Morn-T10-C-wIS.mzML,Arg,"Homarine, 2H3",52903773.5368808
220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,Arg,"Homarine, 2H3",50427444.70757236
220729_Smp_Arg-Deep-Morn-T73-A-wIS.mzML,Arg,"Homarine, 2H3",50919380.81482137
220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,Arg,"Homarine, 2H3",51634592.33166469
220729_Smp_Arg-Surf-Eve-T10-C-wIS.mzML,Arg,"Homarine, 2H3",51134475.67275271
220729_Smp_Arg-Deep-Eve-T10-A-wIS.mzML,Arg,"Homarine, 2H3",51014802.08252187
220729_Smp_Arg-Surf-Eve-T26-B-wIS.mzML,Arg,"Homarine, 2H3",50895128.492291026
220729_Smp_Arg-Deep-Eve-T3-C-wIS.mzML,Arg,"Homarine, 2H3",52932578.702663675
220729_Smp_Arg-Surf-Eve-T73-B-wIS.mzML,Arg,"Homarine, 2H3",52592015.6169646
220729_Smp_Arg-Deep-Morn-T26-B-wIS.mzML,Arg,"Homarine, 2H3",51244244.83456153
220729_Smp_Arg-Surf-Morn-T73-A-wIS.mzML,Arg,"Homarine, 2H3",50619588.89695786
220729_Smp_Arg-Surf-Morn-T26-B-wIS.mzML,Arg,"Homarine, 2H3",51396103.24526804
220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,Arg,"Homarine, 2H3",52185085.38496823
220729_Smp_Arg-Surf-Eve-T3-B-wIS.mzML,Arg,"Homarine, 2H3",50859108.88836259
220729_Poo_TruePooArg-wIS-Full_3.mzML,Arg,"Homarine, 2H3",52693653.98153729
220729_Poo_TruePooArg-wIS-Half_3.mzML,Arg,"Homarine, 2H3",24227632.32859533
220729_Smp_Arg-Deep-Morn-T10-B-wIS.mzML,Arg,"Homarine, 2H3",53927355.43771268
220729_Smp_Arg-Deep-Morn-T26-C-wIS.mzML,Arg,"Homarine, 2H3",52116960.56269245
220729_Smp_Arg-Deep-Eve-T73-B-wIS.mzML,Arg,"Homarine, 2H3",51999930.01011185
220729_Smp_Arg-Deep-Morn-T10-C-wIS.mzML,Arg,"Homarine, 2H3",50352181.614285626
220729_Smp_Arg-Surf-Eve-T73-C-wIS.mzML,Arg,"Homarine, 2H3",50452277.3890165
220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,Arg,"Homarine, 2H3",54924855.196539454
220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,Arg,"Homarine, 2H3",50753474.19557735
220729_Smp_Arg-Surf-Eve-T10-B-wIS.mzML,Arg,"Homarine, 2H3",49634526.09203783
220729_Smp_Arg-Deep-Eve-T3-A-wIS.mzML,Arg,"Homarine, 2H3",55155672.44097704
220729_Smp_Arg-Deep-Eve-T73-C-wIS.mzML,Arg,"Homarine, 2H3",49217785.635376416
220729_Smp_Arg-Surf-Eve-T26-C-wIS.mzML,Arg,"Homarine, 2H3",51039523.54625825
220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,Arg,"Homarine, 2H3",56494030.72951399
220729_Smp_Arg-Deep-Eve-T26-A-wIS.mzML,Arg,"Homarine, 2H3",55523323.87980006
220729_Smp_Arg-Surf-Eve-T73-A-wIS.mzML,Arg,"Homarine, 2H3",52977945.39394924
220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,Arg,"Homarine, 2H3",53764093.590831675
220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,Arg,"Homarine, 2H3",54390190.17447634
220729_Smp_Arg-Deep-Morn-T3-B-wIS.mzML,Arg,"Homarine, 2H3",57444068.78053478
220729_Smp_Arg-Deep-Eve-T10-C-wIS.mzML,Arg,"Homarine, 2H3",56166759.86298015
220729_Poo_TruePooArg-wIS-Full_4.mzML,Arg,"Homarine, 2H3",57206462.12124958
220729_Poo_TruePooArg-wIS-Half_4.mzML,Arg,"Homarine, 2H3",29912249.129240956
220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,Arg,"Homarine, 2H3",50698391.80616016
220729_Smp_Arg-Surf-Morn-T73-C-wIS.mzML,Arg,"Homarine, 2H3",54894725.15504434
220729_Smp_Arg-Surf-Eve-T3-A-wIS.mzML,Arg,"Homarine, 2H3",52692030.12230679
220729_Smp_Arg-Deep-Morn-T3-A-wIS.mzML,Arg,"Homarine, 2H3",52452341.65116459
220729_Smp_Arg-Surf-Eve-T3-C-wIS.mzML,Arg,"Homarine, 2H3",55099575.00026483
220729_Smp_Arg-Deep-Eve-T26-C-wIS.mzML,Arg,"Homarine, 2H3",54912662.21660895
220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,Arg,"Homarine, 2H3",54830040.8065208
220729_Smp_Arg-Deep-Morn-T10-A-wIS.mzML,Arg,"Homarine, 2H3",57762679.79666155
220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,Arg,"Homarine, 2H3",58080796.00754319
220729_Smp_Arg-Surf-Morn-T26-C-wIS.mzML,Arg,"Homarine, 2H3",48262296.89913563
220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,Arg,"Homarine, 2H3",52707361.628527656
220729_Smp_Arg-Deep-Eve-T26-B-wIS.mzML,Arg,"Homarine, 2H3",54582888.42435247
220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,Arg,"Homarine, 2H3",57478829.37889629
220729_Smp_Arg-Surf-Eve-T10-A-wIS.mzML,Arg,"Homarine, 2H3",55896554.30926113
220729_Poo_TruePooArg-wIS-Full_5.mzML,Arg,"Homarine, 2H3",55395040.79266317
220729_Poo_TruePooArg-wIS-Half_5.mzML,Arg,"Homarine, 2H3",29906060.818430685
210813_Poo_TruePooNit-wIS-Full_1.mzML,Nit,"Isethionic acid, 13C2",656332.6912248259
210813_Poo_TruePooNit-wIS-Half_1.mzML,Nit,"Isethionic acid, 13C2",341272.4012623341
210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,Nit,"Isethionic acid, 13C2",676355.6430169265
210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,Nit,"Isethionic acid, 13C2",733777.9198018782
210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,Nit,"Isethionic acid, 13C2",575207.0383832286
210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,Nit,"Isethionic acid, 13C2",863053.2853545188
210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,Nit,"Isethionic acid, 13C2",909100.6438880723
210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,Nit,"Isethionic acid, 13C2",909799.6057142904
210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,Nit,"Isethionic acid, 13C2",898744.6423527898
210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1013945.5913135536
210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,Nit,"Isethionic acid, 13C2",998149.7019630128
210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1023209.905811934
210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,Nit,"Isethionic acid, 13C2",965543.365005132
210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1036995.4023203728
210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1010571.9161125674
210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1037285.3048193934
210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1165986.3361385015
210813_Poo_TruePooNit-wIS-Full_2.mzML,Nit,"Isethionic acid, 13C2",1230467.2944244775
210813_Poo_TruePooNit-wIS-Half_2.mzML,Nit,"Isethionic acid, 13C2",614590.3896803776
210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1138208.3464344472
210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1026289.3658467404
210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1157302.56502105
210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1225729.8026704472
210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1135743.108152419
210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1278227.5854270754
210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1204046.166186214
210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1366668.4507761702
210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1224287.508583318
210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1062725.338333292
210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1064182.9172173298
210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1017834.7601121396
210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1000560.864028032
210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1026911.4923008702
210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1040070.8667225366
210813_Poo_TruePooNit-wIS-Full_3.mzML,Nit,"Isethionic acid, 13C2",1315431.361821819
210813_Poo_TruePooNit-wIS-Half_3.mzML,Nit,"Isethionic acid, 13C2",662731.6948212108
210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1049680.4505897064
210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1055246.2158175916
210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1044359.990742768
210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1068394.414597185
210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1138199.2201140951
210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1111441.501019637
210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1193898.8903774533
210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1221144.764118227
210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1117506.6365115135
210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1070637.691891211
210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1034457.4813336948
210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1043595.0689318464
210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1065453.7769100014
210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,Nit,"Isethionic acid, 13C2",968320.421594328
210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1054966.8470203397
210813_Poo_TruePooNit-wIS-Full_4.mzML,Nit,"Isethionic acid, 13C2",1302053.136926383
210813_Poo_TruePooNit-wIS-Half_4.mzML,Nit,"Isethionic acid, 13C2",656238.5926787321
210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,Nit,"Isethionic acid, 13C2",994985.9941638436
210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,Nit,"Isethionic acid, 13C2",974737.4157126847
210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1076993.4928289368
210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1048323.8564259446
210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1019654.2200229524
210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1018260.5145218032
210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1164039.4353444984
210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,Nit,"Isethionic acid, 13C2",987845.3704738036
210813_Smp_Nit_Blk_A-wIS.mzML,Nit,"Isethionic acid, 13C2",1024061.0531093226
210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,Nit,"Isethionic acid, 13C2",921005.0035697876
210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1019714.0179067068
210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1089566.315477377
210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1028567.4898791838
210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,Nit,"Isethionic acid, 13C2",1081384.9735538373
210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,Nit,"Isethionic acid, 13C2",1140941.681855995
210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,Nit,"Isethionic acid, 13C2",1126015.8073533748
210813_Poo_TruePooNit-wIS-Full_5.mzML,Nit,"Isethionic acid, 13C2",1220341.628508113
210813_Poo_TruePooNit-wIS-Half_5.mzML,Nit,"Isethionic acid, 13C2",671898.6449813932
210916_Poo_TruePooAmm-wIS-Full_1.mzML,Amm,"Isethionic acid, 13C2",505023.0597443306
210916_Poo_TruePooAmm-wIS-Half_1.mzML,Amm,"Isethionic acid, 13C2",293893.9890775234
210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,Amm,"Isethionic acid, 13C2",578696.7988988687
210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,Amm,"Isethionic acid, 13C2",637768.1260881193
210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,Amm,"Isethionic acid, 13C2",671769.6912711638
210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,Amm,"Isethionic acid, 13C2",661345.6253618377
210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,Amm,"Isethionic acid, 13C2",650921.5594525116
210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,Amm,"Isethionic acid, 13C2",703683.7180495665
210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,Amm,"Isethionic acid, 13C2",675592.4978278159
210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,Amm,"Isethionic acid, 13C2",775095.9456260279
210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,Amm,"Isethionic acid, 13C2",622837.5068863777
210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,Amm,"Isethionic acid, 13C2",617597.336960788
210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,Amm,"Isethionic acid, 13C2",609451.2845807121
210916_Smp_Amm-Deep-Morn-T1-A-wIS.mzML,Amm,"Isethionic acid, 13C2",640361.5996413277
210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,Amm,"Isethionic acid, 13C2",638830.6245872617
210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,Amm,"Isethionic acid, 13C2",578428.3768843581
210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,Amm,"Isethionic acid, 13C2",714376.750432885
210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,Amm,"Isethionic acid, 13C2",545961.9301238474
210916_Poo_TruePooAmm-wIS-Full_2.mzML,Amm,"Isethionic acid, 13C2",573472.6970536951
210916_Poo_TruePooAmm-wIS-Half_2.mzML,Amm,"Isethionic acid, 13C2",302381.47454070125
210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,Amm,"Isethionic acid, 13C2",633756.8066960345
210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,Amm,"Isethionic acid, 13C2",698936.8802137473
210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,Amm,"Isethionic acid, 13C2",701394.092055349
210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,Amm,"Isethionic acid, 13C2",726105.6563625816
210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,Amm,"Isethionic acid, 13C2",695897.2256207393
210916_Smp_Amm-Deep-Morn-T1-B-wIS.mzML,Amm,"Isethionic acid, 13C2",740791.8312534331
210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,Amm,"Isethionic acid, 13C2",738453.1244697345
210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,Amm,"Isethionic acid, 13C2",735252.6810619975
210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,Amm,"Isethionic acid, 13C2",737875.9356904624
210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,Amm,"Isethionic acid, 13C2",732027.3080545422
210916_Smp_Amm-Deep-Morn-T10-A-wIS.mzML,Amm,"Isethionic acid, 13C2",732186.5051603643
210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,Amm,"Isethionic acid, 13C2",800294.4360493749
210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,Amm,"Isethionic acid, 13C2",779551.2380566429
210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,Amm,"Isethionic acid, 13C2",769191.8999131359
210916_Poo_TruePooAmm-wIS-Full_3.mzML,Amm,"Isethionic acid, 13C2",702772.2708657655
210916_Poo_TruePooAmm-wIS-Half_3.mzML,Amm,"Isethionic acid, 13C2",375812.3493591945
210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,Amm,"Isethionic acid, 13C2",774176.6127126788
210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,Amm,"Isethionic acid, 13C2",797764.5089432023
210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,Amm,"Isethionic acid, 13C2",840657.4714647755
210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,Amm,"Isethionic acid, 13C2",866083.0188162129
210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,Amm,"Isethionic acid, 13C2",879575.2135463733
210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,Amm,"Isethionic acid, 13C2",916500.5156895356
210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,Amm,"Isethionic acid, 13C2",893852.8058806863
210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,Amm,"Isethionic acid, 13C2",900498.6209191616
210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,Amm,"Isethionic acid, 13C2",881153.4335601949
210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,Amm,"Isethionic acid, 13C2",887632.5525337694
210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,Amm,"Isethionic acid, 13C2",512980.329282872
210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,Amm,"Isethionic acid, 13C2",635563.814930365
210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,Amm,"Isethionic acid, 13C2",686547.1019768569
210916_Smp_Amm-Deep-Morn-T3-B-wIS.mzML,Amm,"Isethionic acid, 13C2",601847.2579765643
210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,Amm,"Isethionic acid, 13C2",632335.174228451
210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,Amm,"Isethionic acid, 13C2",571383.9298671841
210916_Poo_TruePooAmm-wIS-Full_4.mzML,Amm,"Isethionic acid, 13C2",868886.0402397868
210916_Poo_TruePooAmm-wIS-Half_4.mzML,Amm,"Isethionic acid, 13C2",430560.2736512323
210916_Smp_Amm_Blk_A-wIS.mzML,Amm,"Isethionic acid, 13C2",539001.5173679432
210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,Amm,"Isethionic acid, 13C2",533814.1431446996
210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,Amm,"Isethionic acid, 13C2",765914.9566621426
210916_Smp_Amm-Deep-Morn-T3-A-wIS.mzML,Amm,"Isethionic acid, 13C2",1005492.3197795332
210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1098162.0081691977
210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1061477.161328738
210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,Amm,"Isethionic acid, 13C2",1026247.1294215482
210916_Poo_TruePooAmm-wIS-Full_5.mzML,Amm,"Isethionic acid, 13C2",1044689.6393526756
210916_Poo_TruePooAmm-wIS-Half_5.mzML,Amm,"Isethionic acid, 13C2",499694.7236513798
210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,Amm,"Isethionic acid, 13C2",735702.6959937204
210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,Amm,"Isethionic acid, 13C2",1041496.4491984352
210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1001318.0572805536
210916_Smp_Amm-Deep-Morn-T1-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1063770.5554664216
210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1003596.8841823912
210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,Amm,"Isethionic acid, 13C2",1091113.5235433637
210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,Amm,"Isethionic acid, 13C2",1055345.267894033
210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,Amm,"Isethionic acid, 13C2",1075054.9297941583
220715_Poo_TruePooGMP-wIS-Full_1.mzML,GMP,"Isethionic acid, 13C2",311222.09835663444
220715_Poo_TruePooGMP-wIS-Half_1.mzML,GMP,"Isethionic acid, 13C2",216143.0787956603
220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,GMP,"Isethionic acid, 13C2",575871.5406321103
220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,GMP,"Isethionic acid, 13C2",422396.4166702421
220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,GMP,"Isethionic acid, 13C2",511542.315802028
220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,GMP,"Isethionic acid, 13C2",514881.1502572611
220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,GMP,"Isethionic acid, 13C2",372712.8232943525
220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,GMP,"Isethionic acid, 13C2",366908.2642083212
220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,GMP,"Isethionic acid, 13C2",492938.06587791326
220715_Smp_GMP-Deep-Morn-T26-C-wIS.mzML,GMP,"Isethionic acid, 13C2",528863.2559191386
220715_Smp_GMP-Surf-Morn-T3-B-wIS.mzML,GMP,"Isethionic acid, 13C2",425651.81343565905
220715_Smp_GMP-Surf-Morn-T3-C-wIS.mzML,GMP,"Isethionic acid, 13C2",347989.9618429894
220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,GMP,"Isethionic acid, 13C2",477399.938112742
220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,GMP,"Isethionic acid, 13C2",387374.0522094353
220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,GMP,"Isethionic acid, 13C2",16883.775982859162
220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,GMP,"Isethionic acid, 13C2",239905.48503807577
220715_Smp_GMP-Surf-Morn-T26-B-wIS.mzML,GMP,"Isethionic acid, 13C2",483661.6973544541
220715_Poo_TruePooGMP-wIS-Full_2.mzML,GMP,"Isethionic acid, 13C2",462927.1940932924
220715_Poo_TruePooGMP-wIS-Half_2.mzML,GMP,"Isethionic acid, 13C2",223704.7510469195
220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,GMP,"Isethionic acid, 13C2",483032.1981435587
