filename,compound_name,iso_name,area
220715_Poo_TruePooGMP-noIS-pos-Full_3.mzML,Creatine,"Creatine, 13C1, 15N0",1241.467518020567
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C0, 15N0",94723.65727640517
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C0, 15N1",1352.3848617820368
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C0, 15N2",534.4565704728382
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C1, 15N0",1990.3997693779188
220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C0, 15N0",91721.80622908389
220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C0, 15N1",1259.3146309260253
220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C1, 15N0",2546.745249128538
220715_Poo_TruePooGMP-noIS-pos-Half_1.mzML,Creatine,"Creatine, 13C0, 15N0",32885.4852156907
220715_Poo_TruePooGMP-noIS-pos-Half_2.mzML,Creatine,"Creatine, 13C0, 15N0",34470.62071768373
220715_Poo_TruePooGMP-noIS-pos-Half_2.mzML,Creatine,"Creatine, 13C1, 15N0",587.1425428510763
220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,Creatine,"Creatine, 13C0, 15N0",41278.56998003794
220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,Creatine,"Creatine, 13C1, 15N0",814.3055711663189
220715_Poo_TruePooGMP-noIS-pos-Half_4.mzML,Creatine,"Creatine, 13C0, 15N0",41524.15463356844
220715_Poo_TruePooGMP-noIS-pos-Half_4.mzML,Creatine,"Creatine, 13C1, 15N0",696.0840348040747
220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,Creatine,"Creatine, 13C0, 15N0",45290.471455074265
220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,Creatine,"Creatine, 13C0, 15N1",360.455088898256
220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,Creatine,"Creatine, 13C1, 15N0",633.5920033917248
220715_Smp_GMP-Deep-Eve-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",43808.61220967291
220715_Smp_GMP-Deep-Eve-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",949.1226240126978
220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",65813.96799099706
220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1229.2395829290151
220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",96454.72707210715
220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2135.0031129025247
220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",57703.292802635915
220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1121.5308464407312
220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",38392.31497906346
220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",909.300318320616
220715_Smp_GMP-Deep-Eve-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",44662.21037878564
220715_Smp_GMP-Deep-Eve-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",956.0196659126568
220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",23698.02844443201
220715_Smp_GMP-Deep-Eve-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",28038.894333125463
220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",40711.49896667674
220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",738.5573563720668
220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",77411.88134275633
220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1494.3812270111036
220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",63418.225646158025
220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1397.7512604387202
220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",80140.64015151568
220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1701.9155690245343
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",125812.08372372686
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",378.3908849058848
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2593.253813375735
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",48116.24621607496
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",870.9059322449368
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",55525.783060764115
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1122.7926926818827
220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",51254.10814418072
220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",859.7414622225352
220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",85216.85801519318
220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1779.1264868160376
220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",104903.7674629254
220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2202.0019645048824
220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",42900.01996943408
220715_Smp_GMP-Deep-Morn-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",799.9866322542756
220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",87772.68747217847
220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",977.9928509815684
220715_Smp_GMP-Deep-Morn-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1934.778378057744
220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",51274.46653891494
220715_Smp_GMP-Deep-Morn-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",874.6878899774146
220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",49013.69416236992
220715_Smp_GMP-Deep-Morn-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1056.2362394520856
220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",82317.92648623153
220715_Smp_GMP-Deep-Morn-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1459.8461085264871
220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",48082.28350340094
220715_Smp_GMP-Deep-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1132.0972994367671
220715_Smp_GMP-Deep-Morn-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",81418.1498830287
220715_Smp_GMP-Deep-Morn-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1527.641916122564
220715_Smp_GMP-Deep-Morn-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",62352.88637095125
220715_Smp_GMP-Deep-Morn-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1212.7969468024264
220715_Smp_GMP-Deep-Morn-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",50422.26910817502
220715_Smp_GMP-Deep-Morn-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",880.4288070177664
220715_Smp_GMP-Deep-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",63104.57085728833
220715_Smp_GMP-Deep-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1240.3844403383196
220715_Smp_GMP-Deep-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",29328.85990115186
220715_Smp_GMP-Deep-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",690.2739477504282
220715_Smp_GMP-Deep-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",55335.836357521504
220715_Smp_GMP-Deep-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",373.66878878717114
220715_Smp_GMP-Deep-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1089.0576259974391
220715_Smp_GMP-Surf-Eve-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",81361.98848576732
220715_Smp_GMP-Surf-Eve-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1742.844823716492
220715_Smp_GMP-Surf-Eve-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",82879.95535521577
220715_Smp_GMP-Surf-Eve-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1546.2954280950266
220715_Smp_GMP-Surf-Eve-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",767.4594738411838
220715_Smp_GMP-Surf-Eve-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",121677.130851393
220715_Smp_GMP-Surf-Eve-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",371.5953337175284
220715_Smp_GMP-Surf-Eve-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2530.369464140256
220715_Smp_GMP-Surf-Eve-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",98216.3264639439
220715_Smp_GMP-Surf-Eve-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1583.140858591425
220715_Smp_GMP-Surf-Eve-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",144520.9959070445
220715_Smp_GMP-Surf-Eve-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",1154.151610176814
220715_Smp_GMP-Surf-Eve-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",3030.053842467958
220715_Smp_GMP-Surf-Eve-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",103565.10774752592
220715_Smp_GMP-Surf-Eve-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",820.3112626275653
220715_Smp_GMP-Surf-Eve-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2024.4169199977457
220715_Smp_GMP-Surf-Eve-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",92337.18185436122
220715_Smp_GMP-Surf-Eve-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",1126.6495495452866
220715_Smp_GMP-Surf-Eve-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2009.4785056907365
220715_Smp_GMP-Surf-Eve-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",113963.6366814524
220715_Smp_GMP-Surf-Eve-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2370.649528444954
220715_Smp_GMP-Surf-Eve-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",96832.29321583686
220715_Smp_GMP-Surf-Eve-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1779.8759721167055
220715_Smp_GMP-Surf-Eve-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",68732.80594994925
220715_Smp_GMP-Surf-Eve-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1271.08646948487
220715_Smp_GMP-Surf-Eve-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",148129.38722618358
220715_Smp_GMP-Surf-Eve-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2433.8043675197778
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",86289.74257937013
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",11277.326566757756
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",9490.188736033928
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",4481.805662831529
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2250.959656458258
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N1",533.0073076311658
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N2",781.8181655773285
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N3",397.27649174145256
220715_Smp_GMP-Surf-Eve-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",1248.5061062593368
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",75602.06451366661
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",19363.9945710469
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",15893.19575149282
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",6573.618633588519
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1920.4960997526275
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N1",1253.4410813571776
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N2",1122.4555532532927
220715_Smp_GMP-Surf-Eve-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",1268.4077097485992
220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",42911.73343419699
220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",6327.829273065301
220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",5765.38151512622
220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",2396.029771134156
220715_Smp_GMP-Surf-Eve-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",879.9646234509244
220715_Smp_GMP-Surf-Morn-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",196299.2814235133
220715_Smp_GMP-Surf-Morn-T0-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",4605.390094440611
220715_Smp_GMP-Surf-Morn-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",133269.62131471556
220715_Smp_GMP-Surf-Morn-T0-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2899.7004801884204
220715_Smp_GMP-Surf-Morn-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",159932.9468891947
220715_Smp_GMP-Surf-Morn-T0-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",3369.1988263947223
220715_Smp_GMP-Surf-Morn-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",76777.6989379262
220715_Smp_GMP-Surf-Morn-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",727.4885837401746
220715_Smp_GMP-Surf-Morn-T10-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1686.500718976921
220715_Smp_GMP-Surf-Morn-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",63621.81359540736
220715_Smp_GMP-Surf-Morn-T10-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1210.9967831824945
220715_Smp_GMP-Surf-Morn-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",61833.93192109375
220715_Smp_GMP-Surf-Morn-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",439.3700998499753
220715_Smp_GMP-Surf-Morn-T10-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1334.4656885062252
220715_Smp_GMP-Surf-Morn-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",83350.57453318394
220715_Smp_GMP-Surf-Morn-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",1364.1423237099507
220715_Smp_GMP-Surf-Morn-T26-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1305.7187903229935
220715_Smp_GMP-Surf-Morn-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",92656.08033276352
220715_Smp_GMP-Surf-Morn-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",681.3323249464008
220715_Smp_GMP-Surf-Morn-T26-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1823.2007257866203
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",92007.50976728808
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",1385.9199601389205
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",854.0256958568721
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1829.290693778813
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",1082.1964505682367
220715_Smp_GMP-Surf-Morn-T26-C-noIS-pos.mzML,Creatine,"Creatine, 13C3, 15N2",1078.8319682679464
220715_Smp_GMP-Surf-Morn-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",99292.88414977353
220715_Smp_GMP-Surf-Morn-T3-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2227.095929381843
220715_Smp_GMP-Surf-Morn-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",98808.68050343444
220715_Smp_GMP-Surf-Morn-T3-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1924.5141970380816
220715_Smp_GMP-Surf-Morn-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",111239.64126734696
220715_Smp_GMP-Surf-Morn-T3-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",2026.2576779640997
220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",43643.16415569009
220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",4984.8182083969705
220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",4513.466054333979
220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",1535.1297111069343
220715_Smp_GMP-Surf-Morn-T73-A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",983.8820532369396
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",61446.55413138895
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",5697.05049983015
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",4630.226722447621
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",1641.1580044204777
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1589.8218041525906
220715_Smp_GMP-Surf-Morn-T73-B-noIS-pos.mzML,Creatine,"Creatine, 13C2, 15N1",1080.185205169371
220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",48601.461498308345
220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N1",8822.702974625074
220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N2",8064.995179961374
220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N3",3638.230172181403
220715_Smp_GMP-Surf-Morn-T73-C-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",1271.140056975525
220715_Smp_GMP_Blk_A-noIS-pos.mzML,Creatine,"Creatine, 13C0, 15N0",141148.64297864962
220715_Smp_GMP_Blk_A-noIS-pos.mzML,Creatine,"Creatine, 13C1, 15N0",3073.1093411199954
220715_Std_4uMStdsMix1InH2O_1.mzML,Creatine,"Creatine, 13C0, 15N0",16513859.29539542
220715_Std_4uMStdsMix1InH2O_1.mzML,Creatine,"Creatine, 13C0, 15N1",175942.4553580029
220715_Std_4uMStdsMix1InH2O_1.mzML,Creatine,"Creatine, 13C1, 15N0",723893.1717302287
220715_Std_4uMStdsMix1InH2O_1.mzML,Creatine,"Creatine, 13C2, 15N0",4298.484525232925
220715_Std_4uMStdsMix1InH2O_2.mzML,Creatine,"Creatine, 13C0, 15N0",20881931.578096673
220715_Std_4uMStdsMix1InH2O_2.mzML,Creatine,"Creatine, 13C0, 15N1",227083.12061204945
220715_Std_4uMStdsMix1InH2O_2.mzML,Creatine,"Creatine, 13C1, 15N0",903635.3914906778
220715_Std_4uMStdsMix1InH2O_2.mzML,Creatine,"Creatine, 13C1, 15N1",5930.03861802638
220715_Std_4uMStdsMix1InH2O_2.mzML,Creatine,"Creatine, 13C2, 15N0",7231.482708673839
220715_Std_4uMStdsMix1InMatrix_1.mzML,Creatine,"Creatine, 13C0, 15N0",17646880.003875893
220715_Std_4uMStdsMix1InMatrix_1.mzML,Creatine,"Creatine, 13C0, 15N1",184142.1413434883
220715_Std_4uMStdsMix1InMatrix_1.mzML,Creatine,"Creatine, 13C1, 15N0",773701.0332140513
220715_Std_4uMStdsMix1InMatrix_2.mzML,Creatine,"Creatine, 13C0, 15N0",20631362.501107942
220715_Std_4uMStdsMix1InMatrix_2.mzML,Creatine,"Creatine, 13C0, 15N1",220425.46464487744
220715_Std_4uMStdsMix1InMatrix_2.mzML,Creatine,"Creatine, 13C1, 15N0",912970.458093654
220715_Std_4uMStdsMix1InMatrix_2.mzML,Creatine,"Creatine, 13C2, 15N0",8153.794046984372
220715_Std_4uMStdsMix2InH2O_1.mzML,Creatine,"Creatine, 13C0, 15N0",8444.480787653876
220715_Std_4uMStdsMix2InH2O_2.mzML,Creatine,"Creatine, 13C0, 15N0",6737.228578848617
220715_Std_4uMStdsMix2InMatrix_1.mzML,Creatine,"Creatine, 13C0, 15N0",85797.01874538766
220715_Std_4uMStdsMix2InMatrix_1.mzML,Creatine,"Creatine, 13C1, 15N0",2174.6714764033313
220715_Std_4uMStdsMix2InMatrix_2.mzML,Creatine,"Creatine, 13C0, 15N0",94123.48099879012
220715_Std_H2OInMatrix_1.mzML,Creatine,"Creatine, 13C0, 15N0",99443.91599550984
220715_Std_H2OInMatrix_2.mzML,Creatine,"Creatine, 13C0, 15N0",97933.06086552716
220715_Std_H2OInMatrix_2.mzML,Creatine,"Creatine, 13C1, 15N0",2249.266991504386
220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,Creatine,"Creatine, 13C0, 15N0",95108.5189625609
220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,Creatine,"Creatine, 13C0, 15N1",938.4082094708822
220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,Creatine,"Creatine, 13C1, 15N0",1807.168225637146
220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,Creatine,"Creatine, 13C1, 15N2",6827.489525793564
220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,Creatine,"Creatine, 13C0, 15N0",86792.65387140024
220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,Creatine,"Creatine, 13C0, 15N1",533.1323658109775
220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,Creatine,"Creatine, 13C1, 15N0",1573.0899307885193
220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,Creatine,"Creatine, 13C1, 15N2",5921.73369541737
220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,Creatine,"Creatine, 13C0, 15N0",87408.22080434578
220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,Creatine,"Creatine, 13C0, 15N1",592.221628215329
220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,Creatine,"Creatine, 13C1, 15N0",1716.9885650015867
220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,Creatine,"Creatine, 13C1, 15N2",5365.246719794551
220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C0, 15N0",100375.2250802687
220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C0, 15N1",888.662450283689
220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C1, 15N0",1811.419261287238
220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,Creatine,"Creatine, 13C1, 15N2",6641.406548291889
220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C0, 15N0",108094.53988926354
220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C0, 15N1",678.4175323015111
220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C1, 15N0",2411.7629216905457
220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,Creatine,"Creatine, 13C1, 15N2",7244.722976026553
220729_Poo_TruePooArg-noIS-pos-Half_1.mzML,Creatine,"Creatine, 13C0, 15N0",50285.91382674101
220729_Poo_TruePooArg-noIS-pos-Half_1.mzML,Creatine,"Creatine, 13C1, 15N0",846.4017852853393
