shortname,compound_name,iso_name,area,conc_nm_in_env
GMP-Deep-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",34064.584487546475,0.002133478578613663
GMP-Deep-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Deep-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Deep-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Deep-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",629867.3928927626,0.06211843049758135
GMP-Deep-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",27144.30868327282,0.0026770108619257457
GMP-Deep-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Deep-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Deep-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Deep-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",979450.8922224592,0.05835659753358323
GMP-Deep-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",48526.05998386276,0.0028912279062232116
GMP-Deep-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",724.7830742197232,4.318325144961638e-5
GMP-Deep-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Deep-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",699626.1859235141,0.04375821630438546
GMP-Surf-Eve-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",28816.08885927709,0.0018023062525685538
GMP-Surf-Eve-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",952489.975467042,0.0536163485484063
GMP-Surf-Eve-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",43858.18761829664,0.0024688090527052037
GMP-Surf-Eve-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1605075.0246766657,0.087464197589582
GMP-Surf-Eve-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",80886.98206779854,0.004407716071358143
GMP-Surf-Eve-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",917357.8859098408,0.06150478694915693
GMP-Surf-Eve-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",41245.39738516597,0.0027653213841312817
GMP-Surf-Eve-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",730150.6153145799,0.05717057335010221
GMP-Surf-Eve-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",31421.420930566943,0.002460287798705007
GMP-Surf-Eve-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",946410.677284424,0.07822171689148996
GMP-Surf-Eve-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",42781.28933796817,0.003535913090551245
GMP-Surf-Eve-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",2440845.561290518,0.1465249119770385
GMP-Surf-Eve-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",128970.18848287618,0.007742130765997394
GMP-Surf-Eve-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",1362.065592440552,8.176532927949161e-5
GMP-Surf-Eve-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",588608.1654501442,0.03806134822516707
GMP-Surf-Eve-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",24631.91368059495,0.00159278090091122
GMP-Surf-Eve-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",866847.6845046895,0.07256720375709172
GMP-Surf-Eve-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",36247.09166675318,0.0030343855484671707
GMP-Surf-Eve-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",375109.3901816722,0.02429057247370171
GMP-Surf-Eve-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",14711.96545837378,9.526875960747014e-4
GMP-Surf-Eve-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",871456.9065834665,0.05661040014111879
GMP-Surf-Eve-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",38997.33101256321,0.002533291659494605
GMP-Surf-Eve-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1367217.8023400267,0.07505516846230754
GMP-Surf-Eve-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",82245.43760488057,0.004514968400883435
GMP-Surf-Eve-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",1749.5176473822198,9.604200700671949e-5
GMP-Surf-Eve-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",439.2159478547023,2.411132074285869e-5
GMP-Surf-Eve-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",223.46131324569683,1.2267194357591518e-5
GMP-Surf-Eve-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",644775.2451039397,0.04182991517342964
GMP-Surf-Eve-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",31811.033896847617,0.00206374680105736
GMP-Surf-Eve-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Eve-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Eve-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1301201.816412884,0.1077858182496395
GMP-Surf-Eve-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",71767.69530998301,0.0059449192779352615
GMP-Surf-Eve-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",1236.2534192277476,1.0240577954518907e-4
GMP-Surf-Eve-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Eve-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",657101.9808264426,0.03894964464925647
GMP-Surf-Morn-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",28048.460074121824,0.0016625692582327703
GMP-Surf-Morn-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T0-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",660094.1628849021,0.03811971397968153
GMP-Surf-Morn-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",27887.97498163578,0.0016104999703774618
GMP-Surf-Morn-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T0-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",977537.7476409958,0.06175537685323444
GMP-Surf-Morn-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",44788.1132475606,0.0028294629223507345
GMP-Surf-Morn-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T0-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",807577.116704662,0.061111117326292
GMP-Surf-Morn-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",36126.09927655633,0.002733740525535821
GMP-Surf-Morn-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T10-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",756363.017368124,0.05361410093339573
GMP-Surf-Morn-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",31980.70773578826,0.002266923227465883
GMP-Surf-Morn-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T10-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",492641.23318424134,0.04086481407279308
GMP-Surf-Morn-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",19083.057614619865,0.001582948297529522
GMP-Surf-Morn-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T10-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1962144.6870192504,0.11034821726159424
GMP-Surf-Morn-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",105900.47742210924,0.0059556917326182976
GMP-Surf-Morn-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T26-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T26-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",5178135.91955879,0.3221667204666449
GMP-Surf-Morn-T26-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",293002.18227507867,0.01822963970423845
GMP-Surf-Morn-T26-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",4480.794592722555,2.787804185613386e-4
GMP-Surf-Morn-T26-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T26-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",3339395.2166316053,0.17766393998973418
GMP-Surf-Morn-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",187257.1471267293,0.00996253524712472
GMP-Surf-Morn-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",2742.3979077845133,1.459022325030628e-4
GMP-Surf-Morn-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T26-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",887837.1321493792,0.06000478371183099
GMP-Surf-Morn-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",39598.71228701756,0.002676292846974247
GMP-Surf-Morn-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T3-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",688511.3878894694,0.04893906091228942
GMP-Surf-Morn-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",29306.925029527785,0.002083122246631901
GMP-Surf-Morn-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T3-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",350822.3257776586,0.02576972942887386
GMP-Surf-Morn-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",13173.058480969532,9.676298452580839e-4
GMP-Surf-Morn-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",0,0
GMP-Surf-Morn-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",0,0
GMP-Surf-Morn-T3-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1459192.620050479,0.11040467453087932
GMP-Surf-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",85044.38521373864,0.006434584126307279
GMP-Surf-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",2562.2036891717157,1.9386012545419512e-4
GMP-Surf-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",1573.4531040300442,1.1904979195551942e-4
GMP-Surf-Morn-T73-A,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1984986.5944688376,0.1235007407301096
GMP-Surf-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",126135.23555610311,0.007847808678785588
GMP-Surf-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",3452.497103834638,2.1480545555333208e-4
GMP-Surf-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",2267.9914891357544,1.4110857456586578e-4
GMP-Surf-Morn-T73-B,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
GMP-Surf-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C0, 15N0",1565660.918903811,0.10049865485924404
GMP-Surf-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C1, 15N0",101967.32804634389,0.006545209875599128
GMP-Surf-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C2, 15N0",3120.693797341865,2.003151034005671e-4
GMP-Surf-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C3, 15N0",2124.22837788582,1.3635270064786903e-4
GMP-Surf-Morn-T73-C,Dimethylsulfoniopropionate,"Dimethylsulfoniopropionate, 13C4, 15N0",0,0
Amm-Deep-Eve-T0-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",365.1528825527213,NA
Amm-Deep-Eve-T0-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",1212.5150572648784,NA
Amm-Deep-Eve-T1-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",685.5663531690927,NA
Amm-Deep-Eve-T26-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",240.77056397772088,NA
Amm-Deep-Eve-T3-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",687.8269376081064,NA
Amm-Deep-Eve-T3-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",990.5542979681472,NA
Amm-Deep-Eve-T3-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",457.0132333304567,NA
Amm-Deep-Morn-T0-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",621.3751946929508,NA
Amm-Deep-Morn-T0-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",782.7175638600655,NA
Amm-Deep-Morn-T1-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",625.8558892783034,NA
Amm-Deep-Morn-T1-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",965.5726988473511,NA
Amm-Deep-Morn-T3-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",1318.016814163299,NA
Amm-Deep-Morn-T3-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",716.8238380219226,NA
Amm-Surf-Eve-T0-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",8031.117142511312,NA
Amm-Surf-Eve-T0-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5715.765871212415,NA
Amm-Surf-Eve-T0-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3399.5781710660513,NA
Amm-Surf-Eve-T1-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5053.641033176649,NA
Amm-Surf-Eve-T1-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5817.434052839988,NA
Amm-Surf-Eve-T1-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5117.533108649455,NA
Amm-Surf-Eve-T10-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",7497.635239845197,NA
Amm-Surf-Eve-T10-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4285.142225003029,NA
Amm-Surf-Eve-T10-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",6741.588021953161,NA
Amm-Surf-Eve-T26-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4079.569120342196,NA
Amm-Surf-Eve-T26-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4472.13342535399,NA
Amm-Surf-Eve-T26-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",6850.123116102599,NA
Amm-Surf-Eve-T3-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3931.3575513638016,NA
Amm-Surf-Eve-T3-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",2557.1081379138004,NA
Amm-Surf-Eve-T3-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4752.657917096771,NA
Amm-Surf-Morn-T0-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3830.9622803923057,NA
Amm-Surf-Morn-T0-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5871.513985862988,NA
Amm-Surf-Morn-T0-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3948.0217875470103,NA
Amm-Surf-Morn-T1-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",2938.0618803180832,NA
Amm-Surf-Morn-T1-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",6843.343630772681,NA
Amm-Surf-Morn-T1-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",5135.267917409728,NA
Amm-Surf-Morn-T10-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3029.7229245391136,NA
Amm-Surf-Morn-T10-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",11191.615796185317,NA
Amm-Surf-Morn-T10-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",6370.660840183966,NA
Amm-Surf-Morn-T26-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",1699.2871339415212,NA
Amm-Surf-Morn-T26-B,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",3323.0979344911166,NA
Amm-Surf-Morn-T26-C,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4641.974864672269,NA
Amm-Surf-Morn-T3-A,Dimethylsulfoxonium propionate?,"Dimethylsulfoxonium propionate?, 13C0, 15N0",4354.938572464531,NA
