filepath,filename,shortname,IS_type,polarity,amendment,depth,startime,timepoint,tripl,cast,station
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T1-B-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T1-B-noIS-neg.mzML,Amm-Surf-Morn-T1-B.mzML,noIS,neg,Amm,Surf,Morn,T1,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,Amm-Surf-Morn-T1-B.mzML,wIS,neg,Amm,Surf,Morn,T1,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T1-C-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T1-C-noIS-neg.mzML,Amm-Surf-Morn-T1-C.mzML,noIS,neg,Amm,Surf,Morn,T1,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,Amm-Surf-Morn-T1-C.mzML,wIS,neg,Amm,Surf,Morn,T1,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-A-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T10-A-noIS-neg.mzML,Amm-Surf-Morn-T10-A.mzML,noIS,neg,Amm,Surf,Morn,T10,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,Amm-Surf-Morn-T10-A.mzML,wIS,neg,Amm,Surf,Morn,T10,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-B-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T10-B-noIS-neg.mzML,Amm-Surf-Morn-T10-B.mzML,noIS,neg,Amm,Surf,Morn,T10,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,Amm-Surf-Morn-T10-B.mzML,wIS,neg,Amm,Surf,Morn,T10,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-C-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T10-C-noIS-neg.mzML,Amm-Surf-Morn-T10-C.mzML,noIS,neg,Amm,Surf,Morn,T10,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,Amm-Surf-Morn-T10-C.mzML,wIS,neg,Amm,Surf,Morn,T10,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-A-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T26-A-noIS-neg.mzML,Amm-Surf-Morn-T26-A.mzML,noIS,neg,Amm,Surf,Morn,T26,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,Amm-Surf-Morn-T26-A.mzML,wIS,neg,Amm,Surf,Morn,T26,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-B-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T26-B-noIS-neg.mzML,Amm-Surf-Morn-T26-B.mzML,noIS,neg,Amm,Surf,Morn,T26,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,Amm-Surf-Morn-T26-B.mzML,wIS,neg,Amm,Surf,Morn,T26,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-C-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T26-C-noIS-neg.mzML,Amm-Surf-Morn-T26-C.mzML,noIS,neg,Amm,Surf,Morn,T26,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,Amm-Surf-Morn-T26-C.mzML,wIS,neg,Amm,Surf,Morn,T26,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-A-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T3-A-noIS-neg.mzML,Amm-Surf-Morn-T3-A.mzML,noIS,neg,Amm,Surf,Morn,T3,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,Amm-Surf-Morn-T3-A.mzML,wIS,neg,Amm,Surf,Morn,T3,A,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-B-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T3-B-noIS-neg.mzML,Amm-Surf-Morn-T3-B.mzML,noIS,neg,Amm,Surf,Morn,T3,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,Amm-Surf-Morn-T3-B.mzML,wIS,neg,Amm,Surf,Morn,T3,B,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-C-noIS-neg.mzML,210916_Smp_Amm-Surf-Morn-T3-C-noIS-neg.mzML,Amm-Surf-Morn-T3-C.mzML,noIS,neg,Amm,Surf,Morn,T3,C,34,2
mzMLs/neg/210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,Amm-Surf-Morn-T3-C.mzML,wIS,neg,Amm,Surf,Morn,T3,C,34,2
mzMLs/neg/210916_Smp_Amm_Blk_A-noIS-neg.mzML,210916_Smp_Amm_Blk_A-noIS-neg.mzML,Amm_Blk_A.mzML,noIS,neg,Amm,NA,NA,NA,A,NA,NA
mzMLs/neg/210916_Smp_Amm_Blk_A-wIS.mzML,210916_Smp_Amm_Blk_A-wIS.mzML,Amm_Blk_A.mzML,wIS,neg,Amm,NA,NA,NA,A,NA,NA
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T0-A-noIS-neg.mzML,GMP-Deep-Eve-T0-A.mzML,noIS,neg,GMP,Deep,Eve,T0,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,GMP-Deep-Eve-T0-A.mzML,wIS,neg,GMP,Deep,Eve,T0,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T0-B-noIS-neg.mzML,GMP-Deep-Eve-T0-B.mzML,noIS,neg,GMP,Deep,Eve,T0,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,GMP-Deep-Eve-T0-B.mzML,wIS,neg,GMP,Deep,Eve,T0,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T0-C-noIS-neg.mzML,GMP-Deep-Eve-T0-C.mzML,noIS,neg,GMP,Deep,Eve,T0,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,GMP-Deep-Eve-T0-C.mzML,wIS,neg,GMP,Deep,Eve,T0,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T10-A-noIS-neg.mzML,GMP-Deep-Eve-T10-A.mzML,noIS,neg,GMP,Deep,Eve,T10,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,GMP-Deep-Eve-T10-A.mzML,wIS,neg,GMP,Deep,Eve,T10,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T10-B-noIS-neg.mzML,GMP-Deep-Eve-T10-B.mzML,noIS,neg,GMP,Deep,Eve,T10,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,GMP-Deep-Eve-T10-B.mzML,wIS,neg,GMP,Deep,Eve,T10,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T10-C-noIS-neg.mzML,GMP-Deep-Eve-T10-C.mzML,noIS,neg,GMP,Deep,Eve,T10,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,GMP-Deep-Eve-T10-C.mzML,wIS,neg,GMP,Deep,Eve,T10,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T26-A-noIS-neg.mzML,GMP-Deep-Eve-T26-A.mzML,noIS,neg,GMP,Deep,Eve,T26,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,GMP-Deep-Eve-T26-A.mzML,wIS,neg,GMP,Deep,Eve,T26,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T26-B-noIS-neg.mzML,GMP-Deep-Eve-T26-B.mzML,noIS,neg,GMP,Deep,Eve,T26,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,GMP-Deep-Eve-T26-B.mzML,wIS,neg,GMP,Deep,Eve,T26,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T26-C-noIS-neg.mzML,GMP-Deep-Eve-T26-C.mzML,noIS,neg,GMP,Deep,Eve,T26,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,GMP-Deep-Eve-T26-C.mzML,wIS,neg,GMP,Deep,Eve,T26,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T3-A-noIS-neg.mzML,GMP-Deep-Eve-T3-A.mzML,noIS,neg,GMP,Deep,Eve,T3,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,GMP-Deep-Eve-T3-A.mzML,wIS,neg,GMP,Deep,Eve,T3,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T3-B-noIS-neg.mzML,GMP-Deep-Eve-T3-B.mzML,noIS,neg,GMP,Deep,Eve,T3,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,GMP-Deep-Eve-T3-B.mzML,wIS,neg,GMP,Deep,Eve,T3,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T3-C-noIS-neg.mzML,GMP-Deep-Eve-T3-C.mzML,noIS,neg,GMP,Deep,Eve,T3,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,GMP-Deep-Eve-T3-C.mzML,wIS,neg,GMP,Deep,Eve,T3,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T73-A-noIS-neg.mzML,GMP-Deep-Eve-T73-A.mzML,noIS,neg,GMP,Deep,Eve,T73,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,GMP-Deep-Eve-T73-A.mzML,wIS,neg,GMP,Deep,Eve,T73,A,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T73-B-noIS-neg.mzML,GMP-Deep-Eve-T73-B.mzML,noIS,neg,GMP,Deep,Eve,T73,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,GMP-Deep-Eve-T73-B.mzML,wIS,neg,GMP,Deep,Eve,T73,B,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Eve-T73-C-noIS-neg.mzML,GMP-Deep-Eve-T73-C.mzML,noIS,neg,GMP,Deep,Eve,T73,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,GMP-Deep-Eve-T73-C.mzML,wIS,neg,GMP,Deep,Eve,T73,C,32,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-A-noIS-neg.mzML,GMP-Deep-Morn-T0-A.mzML,noIS,neg,GMP,Deep,Morn,T0,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,GMP-Deep-Morn-T0-A.mzML,wIS,neg,GMP,Deep,Morn,T0,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-B-noIS-neg.mzML,GMP-Deep-Morn-T0-B.mzML,noIS,neg,GMP,Deep,Morn,T0,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,GMP-Deep-Morn-T0-B.mzML,wIS,neg,GMP,Deep,Morn,T0,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-C-noIS-neg.mzML,GMP-Deep-Morn-T0-C.mzML,noIS,neg,GMP,Deep,Morn,T0,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,GMP-Deep-Morn-T0-C.mzML,wIS,neg,GMP,Deep,Morn,T0,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-A-noIS-neg.mzML,GMP-Deep-Morn-T10-A.mzML,noIS,neg,GMP,Deep,Morn,T10,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,GMP-Deep-Morn-T10-A.mzML,wIS,neg,GMP,Deep,Morn,T10,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-B-noIS-neg.mzML,GMP-Deep-Morn-T10-B.mzML,noIS,neg,GMP,Deep,Morn,T10,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,GMP-Deep-Morn-T10-B.mzML,wIS,neg,GMP,Deep,Morn,T10,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-C-noIS-neg.mzML,GMP-Deep-Morn-T10-C.mzML,noIS,neg,GMP,Deep,Morn,T10,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,GMP-Deep-Morn-T10-C.mzML,wIS,neg,GMP,Deep,Morn,T10,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T26-A-noIS-neg.mzML,GMP-Deep-Morn-T26-A.mzML,noIS,neg,GMP,Deep,Morn,T26,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,GMP-Deep-Morn-T26-A.mzML,wIS,neg,GMP,Deep,Morn,T26,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T26-B-noIS-neg.mzML,GMP-Deep-Morn-T26-B.mzML,noIS,neg,GMP,Deep,Morn,T26,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,GMP-Deep-Morn-T26-B.mzML,wIS,neg,GMP,Deep,Morn,T26,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T26-C-noIS-neg.mzML,GMP-Deep-Morn-T26-C.mzML,noIS,neg,GMP,Deep,Morn,T26,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-C-wIS.mzML,GMP-Deep-Morn-T26-C.mzML,wIS,neg,GMP,Deep,Morn,T26,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-A-noIS-neg.mzML,GMP-Deep-Morn-T3-A.mzML,noIS,neg,GMP,Deep,Morn,T3,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,GMP-Deep-Morn-T3-A.mzML,wIS,neg,GMP,Deep,Morn,T3,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-B-noIS-neg.mzML,GMP-Deep-Morn-T3-B.mzML,noIS,neg,GMP,Deep,Morn,T3,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,GMP-Deep-Morn-T3-B.mzML,wIS,neg,GMP,Deep,Morn,T3,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-C-noIS-neg.mzML,GMP-Deep-Morn-T3-C.mzML,noIS,neg,GMP,Deep,Morn,T3,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,GMP-Deep-Morn-T3-C.mzML,wIS,neg,GMP,Deep,Morn,T3,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T73-A-noIS-neg.mzML,GMP-Deep-Morn-T73-A.mzML,noIS,neg,GMP,Deep,Morn,T73,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T73-A-wIS.mzML,GMP-Deep-Morn-T73-A.mzML,wIS,neg,GMP,Deep,Morn,T73,A,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T73-B-noIS-neg.mzML,GMP-Deep-Morn-T73-B.mzML,noIS,neg,GMP,Deep,Morn,T73,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T73-B-wIS.mzML,GMP-Deep-Morn-T73-B.mzML,wIS,neg,GMP,Deep,Morn,T73,B,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T73-C-noIS-neg.mzML,GMP-Deep-Morn-T73-C.mzML,noIS,neg,GMP,Deep,Morn,T73,C,31,2
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,GMP-Deep-Morn-T73-C.mzML,wIS,neg,GMP,Deep,Morn,T73,C,31,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-A-noIS-neg.mzML,GMP-Surf-Eve-T0-A.mzML,noIS,neg,GMP,Surf,Eve,T0,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,GMP-Surf-Eve-T0-A.mzML,wIS,neg,GMP,Surf,Eve,T0,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-B-noIS-neg.mzML,GMP-Surf-Eve-T0-B.mzML,noIS,neg,GMP,Surf,Eve,T0,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,GMP-Surf-Eve-T0-B.mzML,wIS,neg,GMP,Surf,Eve,T0,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-C-noIS-neg.mzML,GMP-Surf-Eve-T0-C.mzML,noIS,neg,GMP,Surf,Eve,T0,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,GMP-Surf-Eve-T0-C.mzML,wIS,neg,GMP,Surf,Eve,T0,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-A-noIS-neg.mzML,GMP-Surf-Eve-T10-A.mzML,noIS,neg,GMP,Surf,Eve,T10,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,GMP-Surf-Eve-T10-A.mzML,wIS,neg,GMP,Surf,Eve,T10,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-B-noIS-neg.mzML,GMP-Surf-Eve-T10-B.mzML,noIS,neg,GMP,Surf,Eve,T10,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,GMP-Surf-Eve-T10-B.mzML,wIS,neg,GMP,Surf,Eve,T10,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-C-noIS-neg.mzML,GMP-Surf-Eve-T10-C.mzML,noIS,neg,GMP,Surf,Eve,T10,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,GMP-Surf-Eve-T10-C.mzML,wIS,neg,GMP,Surf,Eve,T10,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T26-A-noIS-neg.mzML,GMP-Surf-Eve-T26-A.mzML,noIS,neg,GMP,Surf,Eve,T26,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,GMP-Surf-Eve-T26-A.mzML,wIS,neg,GMP,Surf,Eve,T26,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T26-C-noIS-neg.mzML,GMP-Surf-Eve-T26-C.mzML,noIS,neg,GMP,Surf,Eve,T26,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,GMP-Surf-Eve-T26-C.mzML,wIS,neg,GMP,Surf,Eve,T26,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-A-noIS-neg.mzML,GMP-Surf-Eve-T3-A.mzML,noIS,neg,GMP,Surf,Eve,T3,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,GMP-Surf-Eve-T3-A.mzML,wIS,neg,GMP,Surf,Eve,T3,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-B-noIS-neg.mzML,GMP-Surf-Eve-T3-B.mzML,noIS,neg,GMP,Surf,Eve,T3,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,GMP-Surf-Eve-T3-B.mzML,wIS,neg,GMP,Surf,Eve,T3,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-C-noIS-neg.mzML,GMP-Surf-Eve-T3-C.mzML,noIS,neg,GMP,Surf,Eve,T3,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,GMP-Surf-Eve-T3-C.mzML,wIS,neg,GMP,Surf,Eve,T3,C,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-A-noIS-neg.mzML,GMP-Surf-Eve-T73-A.mzML,noIS,neg,GMP,Surf,Eve,T73,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,GMP-Surf-Eve-T73-A.mzML,wIS,neg,GMP,Surf,Eve,T73,A,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-B-noIS-neg.mzML,GMP-Surf-Eve-T73-B.mzML,noIS,neg,GMP,Surf,Eve,T73,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,GMP-Surf-Eve-T73-B.mzML,wIS,neg,GMP,Surf,Eve,T73,B,27,2
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-C-noIS-neg.mzML,GMP-Surf-Eve-T73-C.mzML,noIS,neg,GMP,Surf,Eve,T73,C,27,2
